Return,Risk
0.17737231620444247,0.295134241947829
0.23527008155735055,0.314249885311317
0.20470930921707328,0.29768568144808394
0.19615471008034044,0.27524269782963856
0.20519603338620035,0.30749929881106886
0.23570456041977797,0.3172554942188002
0.24512766884776108,0.312733914910219
0.22502037566783756,0.308490510957784
0.20221622241067505,0.300187682428921
0.26121289885829885,0.3382079466683782
0.2383968117033046,0.3242204119961525
0.17881000574850664,0.2877398499273265
0.21708201841459274,0.3179158017923112
0.20801678060828493,0.2887574560845111
0.19517308620947132,0.2820292427367032
0.2582678749537271,0.3279611550605885
0.20249284862256534,0.2917993008696094
0.22829325221543087,0.32548369050372294
0.20613571070592848,0.2843620697223261
0.24443003633471502,0.3377250550680754
0.22301274262230564,0.3162974050706839
0.2010090091099971,0.27619403273419524
0.2445590936488184,0.35163985368022316
0.25473416652654157,0.3458757992930838
0.22111086710898065,0.3132510668544508
0.19059561256112176,0.284489684199852
0.25310469014689435,0.3262002042106449
0.19792704558552635,0.2999236296072539
0.2478179155710646,0.3617343723833508
0.2442275364345999,0.33866345473393766
0.21310290099919935,0.3238713147165482
0.19795139322896105,0.2762300620663417
0.30607494914653033,0.4150441562526993
0.18126993624131252,0.284699988468909
0.26192212874827864,0.3730323794133119
0.2180689142302556,0.3025505423036814
0.1901507563478026,0.29339264771111373
0.19680487118553175,0.281544981405863
0.22215914868620606,0.3208317251325745
0.26630630800500077,0.39696039644750913
0.256987701467011,0.35004787206539695
0.24945200150016222,0.3243073570117194
0.20805839210382027,0.2925597177069763
0.19354668957261348,0.2826042789209223
0.26562999495142736,0.3423089201269032
0.22333523835915337,0.32806751229567116
0.2555383046079922,0.35792834316962013
0.2279570464407309,0.3286579957736894
0.2345382540039925,0.34319728832210544
0.26826546218295255,0.38258993800706453
0.1958921290964294,0.2838298515940771
0.20767933854353537,0.2870501082517821
0.19843693949215446,0.29166070152890167
0.21456881891905719,0.29093245564595865
0.22355007359545376,0.3219025554202626
0.2162571087280917,0.293515243589348
0.23063710661075357,0.3148743542242868
0.2326020231946072,0.34984820180843135
0.20089368477586877,0.29042201012119057
0.25109325814459826,0.3279308134142381
0.19909635071893889,0.29921883312037156
0.2545009734351233,0.3307092920897132
0.2617416218431504,0.36274629290586374
0.20848294924702984,0.2949175264157945
0.29885421007630275,0.4298049707679719
0.3048022440000333,0.39746271194489674
0.2673131091942982,0.36282468158224324
0.26627763128460386,0.38881740993043895
0.2537699519110402,0.3365234013256394
0.22573213378936752,0.2926021950565927
0.21307358267970292,0.2891909944509458
0.20435535767182697,0.31322360671776733
