Date,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,MSFT,PFE,XOM
2023-04-10,0.20654394624580627,0.2766265951139918,0.3836647213117911,0.25251376538322584,0.294234345689612,0.1857924821023575,0.33744599313758233,0.24145606387246923,0.16994589033733823,0.32604126906048375
2023-04-11,0.2083678469666101,0.2861278578941069,0.39559281715118827,0.2527996710339743,0.2978408269580634,0.18552770671504482,0.33648782573506153,0.2546586822774432,0.15467461803962154,0.326359835442166
2023-04-12,0.20862079462756422,0.2937692830497621,0.39486626755676396,0.24936582458580775,0.29976983251700356,0.1787442858045744,0.334875770687418,0.25384537624768333,0.15697806868003164,0.32573502269105875
2023-04-13,0.22034328951789847,0.31203525843608265,0.3956758096517294,0.25098013146742104,0.3059922705132522,0.18032989614902045,0.3354444649342575,0.2536927560314425,0.15395839505676903,0.3251437133469517
2023-04-14,0.2211394112759746,0.3119002909450809,0.410609676652011,0.25095699019274065,0.30466787540216295,0.18049272805500663,0.4000743226183772,0.2554397574317756,0.15265759040858978,0.3250215849974829
2023-04-17,0.2017369455420153,0.30195417825492177,0.4156908161184373,0.2498751826834483,0.31653941868638436,0.17940862199123683,0.39704084449090943,0.25329591022532705,0.14798854709705173,0.32535914808921057
2023-04-18,0.19693651904344872,0.29943836412989444,0.4167073581725863,0.24938452884181972,0.31878608272126707,0.19899152959410754,0.39815987903518235,0.2537274070062124,0.15460736098317118,0.3290882793520184
2023-04-19,0.19034156526039284,0.30275477430415365,0.40960023255725675,0.2459192365762274,0.3155010955440645,0.19774043726606202,0.3880760502648243,0.2502538709220737,0.14615509824669423,0.32363726291516187
2023-04-20,0.19155327258938795,0.3037129137426711,0.4085001477151143,0.2455531663631677,0.3161734462200201,0.1962381026107798,0.38771337862582456,0.25225364106652326,0.14803459115007644,0.3213034896638103
2023-04-21,0.18788881499478674,0.3062224856594496,0.3649616253151843,0.2410729799752988,0.30776335605212735,0.19344041486319286,0.34883111603391204,0.2511705068079461,0.14190387060299975,0.3200754709411132
2023-04-24,0.18089317743038827,0.3015897842998912,0.3642648756938078,0.24261445617200614,0.3000102597556563,0.1937269909827771,0.3423654054628157,0.2506333072772219,0.14369940784867563,0.3205571160895837
2023-04-25,0.18235869779867578,0.3202794533500971,0.33184654299276517,0.2464525832473058,0.3089228543208322,0.1936065532097106,0.3445127879167978,0.2570101945222914,0.1459010300639566,0.3217429964425725
2023-04-26,0.17940489895849226,0.3185799373033183,0.3334020766379204,0.2509175966663228,0.298818019674563,0.2003426573839446,0.3416624153646486,0.3158800264467453,0.15436863071086487,0.3236669418402804
2023-04-27,0.1941999378994964,0.33966637205048916,0.3354182159079499,0.21113666646090826,0.30941588554713506,0.2003280834381875,0.3104617199673498,0.3234924854572185,0.1515986502466511,0.28182268410697653
2023-04-28,0.1892102103383248,0.34736667422545187,0.33416417633633294,0.21210404197700217,0.2866644428456789,0.20010204352658525,0.30699380524289854,0.30615376824598306,0.1520024202131733,0.2809864807734791
2023-05-01,0.1878636631538711,0.35983648289275777,0.3122442345637844,0.20949017302704662,0.28504061442708045,0.1965907755723947,0.2864026325708775,0.306264386889084,0.15347669123755922,0.2967256653422182
2023-05-02,0.1859191749030357,0.3597568037030419,0.32579255169849114,0.2470539751847012,0.2901796554696867,0.19623569682645742,0.29167292031546654,0.29387409297176126,0.14351163215457532,0.3173095705039775
